trait,id,e2m,m2y,e2m2y,padj,coef,file,method,tissue,category
X.2116..alpha.tocophereol..27.379,GRMZM2G044317,0.365525097084967,0.010151717279143,0.365525097084967,0.754560146389825,-0.000120603187619204,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_GRoot.csv,res.eq,GRoot,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G168898,0.466738322907584,8.54928394653509e-05,0.466738322907584,0.754560146389825,0.000197330530033266,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_GRoot.csv,res.eq,GRoot,Metabolite
X.2116..alpha.tocophereol..27.379,AC148152.3_FG005,0.359354944373722,0.000106735315542394,0.359354944373722,0.718709888747445,-0.00018637585006753,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_GShoot.csv,res.eq,GShoot,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G151015,4.07112663610791e-18,0.0749132932277739,0.0749132932277739,0.224739879683322,8.69438520305261e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_GShoot.csv,res.eq,GShoot,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G181470,0.344484905403843,0.365979321917837,0.365979321917837,0.718709888747445,4.79231082533011e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_GShoot.csv,res.eq,GShoot,Metabolite
X.2116..alpha.tocophereol..27.379,AC149475.2_FG003,0.231921510767414,0.139315814173023,0.231921510767414,1,-7.05624159690358e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_Kern.csv,res.eq,Kern,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G006790,0.499545353153199,0.0443959004647243,0.499545353153199,1,0.00010454560134821,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_Kern.csv,res.eq,Kern,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G014441,0.422763138306682,0.213962495640567,0.422763138306682,1,6.46184908617437e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_Kern.csv,res.eq,Kern,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G102662,0.28635105432661,0.0286504654194535,0.28635105432661,1,0.000108106156238125,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_Kern.csv,res.eq,Kern,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G133314,0.221396208923398,0.166526810924492,0.221396208923398,1,-6.67350706370649e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_Kern.csv,res.eq,Kern,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G151015,0.369167402928951,0.0215934431382134,0.369167402928951,1,0.000110725630493566,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_Kern.csv,res.eq,Kern,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G354834,5.02743882551582e-12,0.00221677447324486,0.00221677447324486,0.0177341957859589,0.000143559570762177,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_Kern.csv,res.eq,Kern,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM5G811069,0.433759159210629,0.0108373658467338,0.433759159210629,1,-0.000133638730643041,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_Kern.csv,res.eq,Kern,Metabolite
X.2116..alpha.tocophereol..27.379,AC149475.2_FG003,1.13371765835755e-14,0.450758191861396,0.450758191861396,0.521232477469173,-3.48330139310614e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_L3Base.csv,res.eq,L3Base,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G068323,0.189931511695805,0.000817735939086406,0.189931511695805,0.521232477469173,0.000141716641233729,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_L3Base.csv,res.eq,L3Base,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G141355,3.23292871243953e-14,0.094193310988794,0.094193310988794,0.47096655494397,7.56417786532305e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_L3Base.csv,res.eq,L3Base,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G148702,0.158993642804336,0.000531823948602961,0.158993642804336,0.521232477469173,0.000151353856614287,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_L3Base.csv,res.eq,L3Base,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G420121,1.73405537621839e-13,0.130308119367293,0.130308119367293,0.521232477469173,6.53717627503714e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_L3Base.csv,res.eq,L3Base,Metabolite
X.2116..alpha.tocophereol..27.379,AC148152.3_FG005,6.22143088740401e-15,0.0540669429341791,0.0540669429341791,0.324401657605075,-8.8527579879386e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_L3Tip.csv,res.eq,L3Tip,Metabolite
X.2116..alpha.tocophereol..27.379,AC210013.4_FG006,9.02102053985065e-14,0.00937624092670886,0.00937624092670886,0.065633686486962,0.000132312508887631,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_L3Tip.csv,res.eq,L3Tip,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G006399,0.202045779048051,0.030647837483244,0.202045779048051,0.72848679998553,0.000110448587863923,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_L3Tip.csv,res.eq,L3Tip,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G032348,0.373361271105094,0.00226584876846703,0.373361271105094,0.746722542210189,0.000151684725876103,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_L3Tip.csv,res.eq,L3Tip,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G055450,0.182121699996382,0.00888134939359753,0.182121699996382,0.72848679998553,0.000127950045191051,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_L3Tip.csv,res.eq,L3Tip,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G177518,0.0916426929906557,0.000391981618834025,0.0916426929906557,0.458213464953279,0.000179398405984197,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_L3Tip.csv,res.eq,L3Tip,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM5G878607,7.28363819523571e-15,0.672880160362958,0.672880160362958,0.746722542210189,2.31569191016125e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_L3Tip.csv,res.eq,L3Tip,Metabolite
X.2116..alpha.tocophereol..27.379,AC148167.6_FG001,0.330381935534822,0.409053419146391,0.409053419146391,1,2.37553631530598e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G004709,0.375513297923719,0.189890867870581,0.375513297923719,1,-3.92727609425117e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G023392,0.179901794074525,0.0301720153927498,0.179901794074525,1,-6.18093560593395e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G026868,0.184521258661746,0.0448675343319793,0.184521258661746,1,6.09461630127663e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G036186,0.442733144550372,0.000253287023207704,0.442733144550372,1,0.000123558474950695,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G039505,0.272423786875213,0.00127561343634941,0.272423786875213,1,-0.000101485517843451,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G047223,0.123802302051307,0.58467463340942,0.58467463340942,1,-1.69158025702772e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G048665,0.0392075861149498,0.118932178483949,0.118932178483949,1,-4.65917555008611e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G054465,0.497233377707662,0.79145554818123,0.79145554818123,1,9.71545084422578e-06,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G060156,3.45322418286286e-11,0.611167139121443,0.611167139121443,1,-1.46361005181609e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G063676,0.60602966219923,0.00536357617345784,0.60602966219923,1,9.02421330954951e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G077458,4.06529687623788e-11,0.469592577485573,0.469592577485573,1,2.34555257928767e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G089244,0.163472707880114,0.0240345419985448,0.163472707880114,1,7.39255746147891e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G092284,0.194772355214881,0.769825580039375,0.769825580039375,1,8.78012253077409e-06,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G100819,0.474185856891346,0.650985424810685,0.650985424810685,1,1.51703907331372e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G102156,0.386126757113558,0.0180359422147909,0.386126757113558,1,8.96841500079512e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G130224,0.385273946038504,0.00317338987004678,0.385273946038504,1,9.843438839748e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G136495,0.382561792558264,0.0211688936873677,0.382561792558264,1,6.94657978035712e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G138744,0.0438484002925235,0.0308383364284508,0.0438484002925235,1,6.47775808366803e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G150257,0.41789228790011,0.108075812698093,0.41789228790011,1,-4.71929274520568e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G174638,0.396560599952907,0.00247652865577708,0.396560599952907,1,9.35488205533363e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G175076,0.329314477099842,0.339335775611174,0.339335775611174,1,-4.79196203146601e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G177259,0.407103186260969,0.231682126633251,0.407103186260969,1,-4.34293644852824e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G179685,0.65433625872145,0.000115786206482893,0.65433625872145,1,0.000138414373278085,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G303007,0.417368017365447,0.57185105226882,0.57185105226882,1,-1.71857344142384e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G304132,0.665299546616916,0.000374114297990946,0.665299546616916,1,0.000132733598801707,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.eq,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,AC149810.2_FG008,1.86671483250816e-13,0.503837715878687,0.503837715878687,1,3.0551611707827e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAN.csv,res.eq,LMAN,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G037617,0.339713147686623,0.0185577480431576,0.339713147686623,1,0.00011437029283411,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAN.csv,res.eq,LMAN,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G054465,0.105066032682138,0.192046323476417,0.192046323476417,0.960231617382086,6.21104795322164e-05,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAN.csv,res.eq,LMAN,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G168269,0.3624301905966,0.00330103917529723,0.3624301905966,1,0.000136738563704531,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAN.csv,res.eq,LMAN,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G372068,1.00241197800639e-16,0.00072676382416681,0.00072676382416681,0.00436058294500086,0.000160105564963428,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAN.csv,res.eq,LMAN,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G481452,0.449269038036324,0.0200398490051907,0.449269038036324,1,-0.000114674817005467,res.eq_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAN.csv,res.eq,LMAN,Metabolite
X.2116..alpha.tocophereol..27.379,AC148152.3_FG001,0.251520048796608,0.00456820680996062,0.251520048796608,1,0.000126161522922809,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_GRoot.csv,res.fixed,GRoot,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G008859,0.293652893938662,0.000832241084221863,0.293652893938662,1,-0.000146720613394278,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_GRoot.csv,res.fixed,GRoot,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G044317,0.365525097084967,0.0291940403861204,0.365525097084967,1,-9.67874928535382e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_GRoot.csv,res.fixed,GRoot,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G107082,5.05631313771573e-13,0.0117427786166309,0.0117427786166309,0.0821994503164161,-0.000119347177156108,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_GRoot.csv,res.fixed,GRoot,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G128744,0.386645034342144,0.146737948873938,0.386645034342144,1,-6.63961395504246e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_GRoot.csv,res.fixed,GRoot,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G168898,0.466738322907584,8.27885042147258e-05,0.466738322907584,1,0.000185716371672129,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_GRoot.csv,res.fixed,GRoot,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G402675,1.29895920908287e-14,0.00313254524824891,0.00313254524824891,0.0250603619859913,0.000137489461095934,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_GRoot.csv,res.fixed,GRoot,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G439350,0.253582053795721,0.269806492658176,0.269806492658176,1,5.02874771016565e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_GRoot.csv,res.fixed,GRoot,Metabolite
X.2116..alpha.tocophereol..27.379,AC148152.3_FG005,0.359354944373722,1.14832470687887e-06,0.359354944373722,0.359354944373722,-0.000206547058734281,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_GShoot.csv,res.fixed,GShoot,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G151015,4.07112663610791e-18,0.0142527641781043,0.0142527641781043,0.0285055283562086,0.000101289877126481,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_GShoot.csv,res.fixed,GShoot,Metabolite
X.2116..alpha.tocophereol..27.379,AC149475.2_FG003,0.231921510767414,0.492129059585227,0.492129059585227,1,-3.19605879987068e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_Kern.csv,res.fixed,Kern,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G006790,0.499545353153199,0.0678500699416611,0.499545353153199,1,9.24375570636785e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_Kern.csv,res.fixed,Kern,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G014441,0.422763138306682,0.28910165732766,0.422763138306682,1,5.26982487363486e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_Kern.csv,res.fixed,Kern,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G034511,0.0628019150481235,0.794431846572175,0.794431846572175,1,-1.10272980514589e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_Kern.csv,res.fixed,Kern,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G068323,0.0866335826072469,0.403802662109079,0.403802662109079,1,4.16360352752177e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_Kern.csv,res.fixed,Kern,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G102662,0.28635105432661,0.0555740249674155,0.28635105432661,1,9.39674694575503e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_Kern.csv,res.fixed,Kern,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G110843,0.00579530293047395,0.310783721601271,0.310783721601271,1,5.42903188586963e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_Kern.csv,res.fixed,Kern,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G133314,0.221396208923398,0.349169087619006,0.349169087619006,1,-4.53406613973134e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_Kern.csv,res.fixed,Kern,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G151015,0.369167402928951,0.00236271569767066,0.369167402928951,1,0.000139505774513644,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_Kern.csv,res.fixed,Kern,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G152768,0.217644100529019,0.000399618125013213,0.217644100529019,1,-0.000158767858348889,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_Kern.csv,res.fixed,Kern,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G310031,0.315285618804599,0.0265488772976499,0.315285618804599,1,0.000111330551538166,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_Kern.csv,res.fixed,Kern,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G354834,5.02743882551582e-12,0.000651399198007496,0.000651399198007496,0.00846818957409745,0.000152214186523224,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_Kern.csv,res.fixed,Kern,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM5G811069,0.433759159210629,0.00971900942335413,0.433759159210629,1,-0.000135687698527909,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_Kern.csv,res.fixed,Kern,Metabolite
X.2116..alpha.tocophereol..27.379,AC149475.2_FG003,1.13371765835755e-14,0.0824781842481941,0.0824781842481941,0.247434552744582,-8.18854081203931e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_L3Base.csv,res.fixed,L3Base,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G141355,3.23292871243953e-14,0.399041300658988,0.399041300658988,0.399041300658988,4.04237758823742e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_L3Base.csv,res.fixed,L3Base,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G148702,0.158993642804336,0.00235864907402039,0.158993642804336,0.317987285608671,0.00014293702489262,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_L3Base.csv,res.fixed,L3Base,Metabolite
X.2116..alpha.tocophereol..27.379,AC148152.3_FG005,6.22143088740401e-15,0.0157266685439419,0.0157266685439419,0.141540016895477,-8.06898116340775e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_L3Tip.csv,res.fixed,L3Tip,Metabolite
X.2116..alpha.tocophereol..27.379,AC210013.4_FG006,9.02102053985065e-14,0.113306852459512,0.113306852459512,0.793147967216581,5.81215177947124e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_L3Tip.csv,res.fixed,L3Tip,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G006399,0.202045779048051,0.212420946318944,0.212420946318944,1,4.7598696604409e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_L3Tip.csv,res.fixed,L3Tip,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G032348,0.373361271105094,0.116046944461493,0.373361271105094,1,5.79918159410405e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_L3Tip.csv,res.fixed,L3Tip,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G055450,0.182121699996382,0.0141294468084121,0.182121699996382,1,8.68738201288544e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_L3Tip.csv,res.fixed,L3Tip,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G104255,0.352833597171822,2.64499645741267e-05,0.352833597171822,1,0.000140167747479998,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_L3Tip.csv,res.fixed,L3Tip,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G177518,0.0916426929906557,0.000339057816819199,0.0916426929906557,0.733141543925246,0.00013568905819802,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_L3Tip.csv,res.fixed,L3Tip,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G329584,2.46554787339579e-13,0.248302653397268,0.248302653397268,1,4.09798724858506e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_L3Tip.csv,res.fixed,L3Tip,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM5G878607,7.28363819523571e-15,0.302229134528421,0.302229134528421,1,4.07345023475767e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_L3Tip.csv,res.fixed,L3Tip,Metabolite
X.2116..alpha.tocophereol..27.379,AC148167.6_FG001,0.330381935534822,0.359615220627096,0.359615220627096,1,4.11945335885297e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.fixed,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G063676,0.60602966219923,2.14779498068918e-05,0.60602966219923,1,0.000204482369533123,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.fixed,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G089244,0.163472707880114,0.455017018531669,0.455017018531669,1,3.76498984375997e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.fixed,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G174638,0.396560599952907,0.0953295200730528,0.396560599952907,1,7.75978375348014e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.fixed,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G175076,0.329314477099842,0.464629281939545,0.464629281939545,1,4.23549190834097e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.fixed,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G179685,0.65433625872145,0.00199957515942084,0.65433625872145,1,0.000157616067072364,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.fixed,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G304132,0.665299546616916,0.196098011513362,0.665299546616916,1,6.99475582483878e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAD.csv,res.fixed,LMAD,Metabolite
X.2116..alpha.tocophereol..27.379,AC149810.2_FG008,1.86671483250816e-13,0.469902000819485,0.469902000819485,1,2.26086135654797e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAN.csv,res.fixed,LMAN,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G030325,0.285581577241755,0.00788585799064268,0.285581577241755,1,-9.2066763852804e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAN.csv,res.fixed,LMAN,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G037617,0.339713147686623,0.249284244024674,0.339713147686623,1,4.22517966045957e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAN.csv,res.fixed,LMAN,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G040689,0.240511894589692,0.00252462943509002,0.240511894589692,1,0.000132619889030806,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAN.csv,res.fixed,LMAN,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G051151,0.368110243855817,0.146938094244718,0.368110243855817,1,-5.36660466200606e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAN.csv,res.fixed,LMAN,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G054465,0.105066032682138,0.309473362039216,0.309473362039216,1,3.32733382311309e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAN.csv,res.fixed,LMAN,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G063042,0.312203616541023,0.00470693494994245,0.312203616541023,1,9.33012693852854e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAN.csv,res.fixed,LMAN,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G070192,0.19956697085192,0.100796039077737,0.19956697085192,1,5.35934725030647e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAN.csv,res.fixed,LMAN,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G074138,0.223782316076035,0.131471099107399,0.223782316076035,1,5.88682699377447e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAN.csv,res.fixed,LMAN,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G103078,0.281784626072639,0.0648118536081794,0.281784626072639,1,6.17235343049809e-05,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAN.csv,res.fixed,LMAN,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G111537,0.346944366904243,0.00029173894298129,0.346944366904243,1,-0.000115846933064593,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAN.csv,res.fixed,LMAN,Metabolite
X.2116..alpha.tocophereol..27.379,GRMZM2G127168,0.13988202774786,0.000257909054858452,0.13988202774786,1,0.000111424767403209,res.fixed_mediator_X.2116..alpha.tocophereol..27.379_ts_LMAN.csv,res.fixed,LMAN,Metabolite
